premise_1,premise_2,conclusion,n,empirical_n,empirical_stat,ci_lower,mean,ci_upper,conclusion_quantifier,model,model_lower,model_mean,model_upper
Some;B;A,All;B;C,All;C;A,4,4,0.02877697841726619,0.0070921985815602835,0.028919125550115873,0.05907674328009344,All,PHM-Indiv,0,0,0
Some;B;A,All;B;C,All;C;A,4,4,0.02877697841726619,0.0070921985815602835,0.028919125550115873,0.05907674328009344,All,mReasoner-Group,0,0,0
Some;B;A,All;B;C,All;C;A,4,4,0.02877697841726619,0.0070921985815602835,0.028919125550115873,0.05907674328009344,All,PHM-Group,0,0,0
Some;B;A,All;B;C,No;A;C,2,2,0.014388489208633094,0.006493506493506494,0.01610837328525545,0.03956536682914635,No,mReasoner-Indiv,0,0,0
Some;B;A,All;B;C,No;A;C,2,2,0.014388489208633094,0.006493506493506494,0.01610837328525545,0.03956536682914635,No,PHM-Indiv,0,0,0
Some;B;A,All;B;C,No;A;C,2,2,0.014388489208633094,0.006493506493506494,0.01610837328525545,0.03956536682914635,No,mReasoner-Group,0,0,0
Some;B;A,All;B;C,No;A;C,2,2,0.014388489208633094,0.006493506493506494,0.01610837328525545,0.03956536682914635,No,PHM-Group,0,0,0
Some;B;A,All;B;C,No;C;A,1,1,0.007194244604316547,0.00625,0.011198282838490324,0.02490853658536587,No,mReasoner-Indiv,0,0,0
Some;B;A,All;B;C,No;C;A,1,1,0.007194244604316547,0.00625,0.011198282838490324,0.02490853658536587,No,PHM-Indiv,0,0,0
Some;B;A,All;B;C,No;C;A,1,1,0.007194244604316547,0.00625,0.011198282838490324,0.02490853658536587,No,mReasoner-Group,0,0,0
Some;B;A,All;B;C,No;C;A,1,1,0.007194244604316547,0.00625,0.011198282838490324,0.02490853658536587,No,PHM-Group,0,0,0
Some;B;A,All;B;C,NVC;,9,9,0.06474820143884892,0.026303056027164685,0.06563908225857659,0.1094915508449155,NVC,mReasoner-Indiv,0,0,0
Some;B;A,All;B;C,NVC;,9,9,0.06474820143884892,0.026303056027164685,0.06563908225857659,0.1094915508449155,NVC,PHM-Indiv,0.03675799699441821,0.07895067438981657,0.12988424618859398
Some;B;A,All;B;C,NVC;,9,9,0.06474820143884892,0.026303056027164685,0.06563908225857659,0.1094915508449155,NVC,mReasoner-Group,0,0,0
Some;B;A,All;B;C,NVC;,9,9,0.06474820143884892,0.026303056027164685,0.06563908225857659,0.1094915508449155,NVC,PHM-Group,0,0,0
Some;B;A,All;B;C,Some not;A;C,6,6,0.04316546762589928,0.013059245203457727,0.04261725195952268,0.07863883632923362,Some not,mReasoner-Indiv,0,0,0
Some;B;A,All;B;C,Some not;A;C,6,6,0.04316546762589928,0.013059245203457727,0.04261725195952268,0.07863883632923362,Some not,PHM-Indiv,0,0,0
Some;B;A,All;B;C,Some not;A;C,6,6,0.04316546762589928,0.013059245203457727,0.04261725195952268,0.07863883632923362,Some not,mReasoner-Group,0,0,0
Some;B;A,All;B;C,Some not;A;C,6,6,0.04316546762589928,0.013059245203457727,0.04261725195952268,0.07863883632923362,Some not,PHM-Group,0,0,0
Some;B;A,All;B;C,Some not;C;A,6,6,0.04316546762589928,0.01377433732113535,0.04391964907346745,0.07973913043478262,Some not,mReasoner-Indiv,0,0,0
Some;B;A,All;B;C,Some not;C;A,6,6,0.04316546762589928,0.01377433732113535,0.04391964907346745,0.07973913043478262,Some not,PHM-Indiv,0.014069835680751173,0.04273771828048823,0.08002189781021897
Some;B;A,All;B;C,Some not;C;A,6,6,0.04316546762589928,0.01377433732113535,0.04391964907346745,0.07973913043478262,Some not,mReasoner-Group,0,0,0
Some;B;A,All;B;C,Some not;C;A,6,6,0.04316546762589928,0.01377433732113535,0.04391964907346745,0.07973913043478262,Some not,PHM-Group,0,0,0
Some;B;A,All;B;C,Some;A;C,53,53,0.381294964028777,0.30212311353924376,0.3811987108332846,0.46855287569573284,Some,mReasoner-Indiv,0.4055572851805728,0.4827324524723797,0.5639324004455584
Some;B;A,All;B;C,Some;A;C,53,53,0.381294964028777,0.30212311353924376,0.3811987108332846,0.46855287569573284,Some,PHM-Indiv,0,0,0
Some;B;A,All;B;C,Some;A;C,53,53,0.381294964028777,0.30212311353924376,0.3811987108332846,0.46855287569573284,Some,mReasoner-Group,0.3897058823529412,0.4707665037315041,0.5537415792763387
Some;B;A,All;B;C,Some;A;C,53,53,0.381294964028777,0.30212311353924376,0.3811987108332846,0.46855287569573284,Some,PHM-Group,0,0,0
Some;B;A,All;B;C,Some;C;A,57,57,0.41007194244604317,0.3355693659484281,0.410341653887285,0.4942897141173003,Some,mReasoner-Indiv,0.43606759955444163,0.5172675475276203,0.5944427148194271
Some;B;A,All;B;C,Some;C;A,57,57,0.41007194244604317,0.3355693659484281,0.410341653887285,0.4942897141173003,Some,PHM-Indiv,0.8195440213436818,0.8783970827662562,0.9290334019675132
Some;B;A,All;B;C,Some;C;A,57,57,0.41007194244604317,0.3355693659484281,0.410341653887285,0.4942897141173003,Some,mReasoner-Group,0.44625842072366134,0.5292334962684959,0.6102941176470589
Some;B;A,All;B;C,Some;C;A,57,57,0.41007194244604317,0.3355693659484281,0.410341653887285,0.4942897141173003,Some,PHM-Group,1,1,1
Some;B;A,All;C;B,All;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02887525451052124,0.058823529411764705,All,mReasoner-Indiv,0,0,0
Some;B;A,All;C;B,All;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02887525451052124,0.058823529411764705,All,PHM-Indiv,0,0,0
Some;B;A,All;C;B,All;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02887525451052124,0.058823529411764705,All,mReasoner-Group,0,0,0
Some;B;A,All;C;B,All;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02887525451052124,0.058823529411764705,All,PHM-Group,0,0,0
Some;B;A,All;C;B,All;C;A,6,6,0.04316546762589928,0.0136986301369863,0.04206090188830717,0.0806629506641366,All,mReasoner-Indiv,0,0,0
Some;B;A,All;C;B,All;C;A,6,6,0.04316546762589928,0.0136986301369863,0.04206090188830717,0.0806629506641366,All,PHM-Indiv,0,0,0
Some;B;A,All;C;B,All;C;A,6,6,0.04316546762589928,0.0136986301369863,0.04206090188830717,0.0806629506641366,All,mReasoner-Group,0,0,0
Some;B;A,All;C;B,All;C;A,6,6,0.04316546762589928,0.0136986301369863,0.04206090188830717,0.0806629506641366,All,PHM-Group,0,0,0
Some;B;A,All;C;B,NVC;,11,11,0.07913669064748201,0.03676470588235294,0.08048366904484111,0.131400800892133,NVC,mReasoner-Indiv,0.36804220085470085,0.45160220257525113,0.5426662586699306
Some;B;A,All;C;B,NVC;,11,11,0.07913669064748201,0.03676470588235294,0.08048366904484111,0.131400800892133,NVC,PHM-Indiv,0.03570795339412361,0.07939644560350412,0.1260658263305322
Some;B;A,All;C;B,NVC;,11,11,0.07913669064748201,0.03676470588235294,0.08048366904484111,0.131400800892133,NVC,mReasoner-Group,1,1,1
Some;B;A,All;C;B,NVC;,11,11,0.07913669064748201,0.03676470588235294,0.08048366904484111,0.131400800892133,NVC,PHM-Group,0,0,0
Some;B;A,All;C;B,Some not;A;C,3,3,0.02158273381294964,0.006756756756756757,0.022504971453834902,0.04929210134128166,Some not,mReasoner-Indiv,0,0,0
Some;B;A,All;C;B,Some not;A;C,3,3,0.02158273381294964,0.006756756756756757,0.022504971453834902,0.04929210134128166,Some not,PHM-Indiv,0,0,0
Some;B;A,All;C;B,Some not;A;C,3,3,0.02158273381294964,0.006756756756756757,0.022504971453834902,0.04929210134128166,Some not,mReasoner-Group,0,0,0
Some;B;A,All;C;B,Some not;A;C,3,3,0.02158273381294964,0.006756756756756757,0.022504971453834902,0.04929210134128166,Some not,PHM-Group,0,0,0
Some;B;A,All;C;B,Some not;C;A,5,5,0.03597122302158273,0.007801901647286821,0.03581863710393358,0.07059859154929574,Some not,mReasoner-Indiv,0,0,0
Some;B;A,All;C;B,Some not;C;A,5,5,0.03597122302158273,0.007801901647286821,0.03581863710393358,0.07059859154929574,Some not,PHM-Indiv,0.014082044715847532,0.043039379112355225,0.07857142857142857
Some;B;A,All;C;B,Some not;C;A,5,5,0.03597122302158273,0.007801901647286821,0.03581863710393358,0.07059859154929574,Some not,mReasoner-Group,0,0,0
Some;B;A,All;C;B,Some not;C;A,5,5,0.03597122302158273,0.007801901647286821,0.03581863710393358,0.07059859154929574,Some not,PHM-Group,0,0,0
Some;B;A,All;C;B,Some;A;C,28,28,0.2014388489208633,0.13333333333333333,0.1997390486098761,0.2681203605514316,Some,mReasoner-Indiv,0.1759918918918919,0.24567383356337183,0.3191563238770686
Some;B;A,All;C;B,Some;A;C,28,28,0.2014388489208633,0.13333333333333333,0.1997390486098761,0.2681203605514316,Some,PHM-Indiv,0,0,0
Some;B;A,All;C;B,Some;A;C,28,28,0.2014388489208633,0.13333333333333333,0.1997390486098761,0.2681203605514316,Some,mReasoner-Group,0,0,0
Some;B;A,All;C;B,Some;A;C,28,28,0.2014388489208633,0.13333333333333333,0.1997390486098761,0.2681203605514316,Some,PHM-Group,0,0,0
Some;B;A,All;C;B,Some;C;A,82,82,0.5899280575539568,0.5096193074003794,0.5923749284054357,0.6751768065012079,Some,mReasoner-Indiv,0.22792446524064172,0.30272396386137707,0.38038270522933104
Some;B;A,All;C;B,Some;C;A,82,82,0.5899280575539568,0.5096193074003794,0.5923749284054357,0.6751768065012079,Some,PHM-Indiv,0.8218996643382018,0.8775641752841407,0.9300940438871473
Some;B;A,All;C;B,Some;C;A,82,82,0.5899280575539568,0.5096193074003794,0.5923749284054357,0.6751768065012079,Some,mReasoner-Group,0,0,0
Some;B;A,All;C;B,Some;C;A,82,82,0.5899280575539568,0.5096193074003794,0.5923749284054357,0.6751768065012079,Some,PHM-Group,1,1,1
Some;B;A,No;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016791922951620138,0.0377150262018683,All,mReasoner-Indiv,0,0,0
Some;B;A,No;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016791922951620138,0.0377150262018683,All,PHM-Indiv,0,0,0
Some;B;A,No;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016791922951620138,0.0377150262018683,All,mReasoner-Group,0,0,0
Some;B;A,No;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016791922951620138,0.0377150262018683,All,PHM-Group,0,0,0
Some;B;A,No;B;C,No;A;C,20,20,0.14388489208633093,0.08817226890756302,0.14345442964421712,0.20290127492644658,No,mReasoner-Indiv,0.5563368622330007,0.6310988249605625,0.7123484167976645
Some;B;A,No;B;C,No;A;C,20,20,0.14388489208633093,0.08817226890756302,0.14345442964421712,0.20290127492644658,No,PHM-Indiv,0.3954619145651055,0.4804882590711089,0.56064200398142
Some;B;A,No;B;C,No;A;C,20,20,0.14388489208633093,0.08817226890756302,0.14345442964421712,0.20290127492644658,No,mReasoner-Group,1,1,1
Some;B;A,No;B;C,No;A;C,20,20,0.14388489208633093,0.08817226890756302,0.14345442964421712,0.20290127492644658,No,PHM-Group,0,0,0
Some;B;A,No;B;C,No;C;A,16,16,0.11510791366906475,0.06428571428571428,0.11519247737756295,0.16672297297297292,No,mReasoner-Indiv,0,0,0
Some;B;A,No;B;C,No;C;A,16,16,0.11510791366906475,0.06428571428571428,0.11519247737756295,0.16672297297297292,No,PHM-Indiv,0,0,0
Some;B;A,No;B;C,No;C;A,16,16,0.11510791366906475,0.06428571428571428,0.11519247737756295,0.16672297297297292,No,mReasoner-Group,0,0,0
Some;B;A,No;B;C,No;C;A,16,16,0.11510791366906475,0.06428571428571428,0.11519247737756295,0.16672297297297292,No,PHM-Group,0,0,0
Some;B;A,No;B;C,NVC;,38,38,0.2733812949640288,0.20300751879699247,0.2756831596988765,0.35811373873873875,NVC,mReasoner-Indiv,0.09433620453923983,0.15259256233945287,0.2133435114503817
Some;B;A,No;B;C,NVC;,38,38,0.2733812949640288,0.20300751879699247,0.2756831596988765,0.35811373873873875,NVC,PHM-Indiv,0.4027754474272931,0.48340989787879896,0.5673850377487989
Some;B;A,No;B;C,NVC;,38,38,0.2733812949640288,0.20300751879699247,0.2756831596988765,0.35811373873873875,NVC,mReasoner-Group,0,0,0
Some;B;A,No;B;C,NVC;,38,38,0.2733812949640288,0.20300751879699247,0.2756831596988765,0.35811373873873875,NVC,PHM-Group,1,1,1
Some;B;A,No;B;C,Some not;A;C,37,37,0.26618705035971224,0.19115896358543416,0.2648643286955043,0.3404334121355398,Some not,mReasoner-Indiv,0.14964177160225794,0.21630861269998466,0.2836079219288174
Some;B;A,No;B;C,Some not;A;C,37,37,0.26618705035971224,0.19115896358543416,0.2648643286955043,0.3404334121355398,Some not,PHM-Indiv,0.007982539682539683,0.036466508131406214,0.06957799145299146
Some;B;A,No;B;C,Some not;A;C,37,37,0.26618705035971224,0.19115896358543416,0.2648643286955043,0.3404334121355398,Some not,mReasoner-Group,0,0,0
Some;B;A,No;B;C,Some not;A;C,37,37,0.26618705035971224,0.19115896358543416,0.2648643286955043,0.3404334121355398,Some not,PHM-Group,0,0,0
Some;B;A,No;B;C,Some not;C;A,12,12,0.08633093525179857,0.04222177326252597,0.08618453548167307,0.1360090909090909,Some not,mReasoner-Indiv,0,0,0
Some;B;A,No;B;C,Some not;C;A,12,12,0.08633093525179857,0.04222177326252597,0.08618453548167307,0.1360090909090909,Some not,PHM-Indiv,0,0,0
Some;B;A,No;B;C,Some not;C;A,12,12,0.08633093525179857,0.04222177326252597,0.08618453548167307,0.1360090909090909,Some not,mReasoner-Group,0,0,0
Some;B;A,No;B;C,Some not;C;A,12,12,0.08633093525179857,0.04222177326252597,0.08618453548167307,0.1360090909090909,Some not,PHM-Group,0,0,0
Some;B;A,No;B;C,Some;A;C,9,9,0.06474820143884892,0.02961881589618816,0.06456332609606509,0.10527385537013263,Some,mReasoner-Indiv,0,0,0
Some;B;A,No;B;C,Some;A;C,9,9,0.06474820143884892,0.02961881589618816,0.06456332609606509,0.10527385537013263,Some,PHM-Indiv,0,0,0
Some;B;A,No;B;C,Some;A;C,9,9,0.06474820143884892,0.02961881589618816,0.06456332609606509,0.10527385537013263,Some,mReasoner-Group,0,0,0
Some;B;A,No;B;C,Some;A;C,9,9,0.06474820143884892,0.02961881589618816,0.06456332609606509,0.10527385537013263,Some,PHM-Group,0,0,0
Some;B;A,No;B;C,Some;C;A,5,5,0.03597122302158273,0.007633587786259542,0.03576410621318024,0.06805426716141003,Some,mReasoner-Indiv,0,0,0
Some;B;A,No;B;C,Some;C;A,5,5,0.03597122302158273,0.007633587786259542,0.03576410621318024,0.06805426716141003,Some,PHM-Indiv,0,0,0
Some;B;A,No;B;C,Some;C;A,5,5,0.03597122302158273,0.007633587786259542,0.03576410621318024,0.06805426716141003,Some,mReasoner-Group,0,0,0
Some;B;A,No;B;C,Some;C;A,5,5,0.03597122302158273,0.007633587786259542,0.03576410621318024,0.06805426716141003,Some,PHM-Group,0,0,0
Some;B;A,No;C;B,All;C;A,1,1,0.007194244604316547,0.006289308176100629,0.011948447610439653,0.026805189357622237,All,mReasoner-Indiv,0,0,0
Some;B;A,No;C;B,All;C;A,1,1,0.007194244604316547,0.006289308176100629,0.011948447610439653,0.026805189357622237,All,PHM-Indiv,0,0,0
Some;B;A,No;C;B,All;C;A,1,1,0.007194244604316547,0.006289308176100629,0.011948447610439653,0.026805189357622237,All,mReasoner-Group,0,0,0
Some;B;A,No;C;B,All;C;A,1,1,0.007194244604316547,0.006289308176100629,0.011948447610439653,0.026805189357622237,All,PHM-Group,0,0,0
Some;B;A,No;C;B,No;A;C,12,12,0.08633093525179857,0.04442822384428224,0.0873021384470675,0.1389050387596899,No,mReasoner-Indiv,0.13667338129496406,0.19966916545508887,0.26359439124487005
Some;B;A,No;C;B,No;A;C,12,12,0.08633093525179857,0.04442822384428224,0.0873021384470675,0.1389050387596899,No,PHM-Indiv,0,0,0
Some;B;A,No;C;B,No;A;C,12,12,0.08633093525179857,0.04442822384428224,0.0873021384470675,0.1389050387596899,No,mReasoner-Group,0,0,0
Some;B;A,No;C;B,No;A;C,12,12,0.08633093525179857,0.04442822384428224,0.0873021384470675,0.1389050387596899,No,PHM-Group,0,0,0
Some;B;A,No;C;B,No;C;A,36,36,0.2589928057553957,0.18111319340329834,0.2590026167485549,0.33117181897856746,No,mReasoner-Indiv,0.1487603305785124,0.2160706299626648,0.2857142857142857
Some;B;A,No;C;B,No;C;A,36,36,0.2589928057553957,0.18111319340329834,0.2590026167485549,0.33117181897856746,No,PHM-Indiv,0.39839035560344827,0.4810257763143723,0.562055200729927
Some;B;A,No;C;B,No;C;A,36,36,0.2589928057553957,0.18111319340329834,0.2590026167485549,0.33117181897856746,No,mReasoner-Group,0,0,0
Some;B;A,No;C;B,No;C;A,36,36,0.2589928057553957,0.18111319340329834,0.2590026167485549,0.33117181897856746,No,PHM-Group,0,0,0
Some;B;A,No;C;B,NVC;,39,39,0.2805755395683453,0.20437956204379562,0.2813533351438749,0.361590909090909,NVC,mReasoner-Indiv,0.2739704214291947,0.35259528277183166,0.4338235294117647
Some;B;A,No;C;B,NVC;,39,39,0.2805755395683453,0.20437956204379562,0.2813533351438749,0.361590909090909,NVC,PHM-Indiv,0.4,0.48289422152689565,0.5662220588235294
Some;B;A,No;C;B,NVC;,39,39,0.2805755395683453,0.20437956204379562,0.2813533351438749,0.361590909090909,NVC,mReasoner-Group,0,0,0
Some;B;A,No;C;B,NVC;,39,39,0.2805755395683453,0.20437956204379562,0.2813533351438749,0.361590909090909,NVC,PHM-Group,1,1,1
Some;B;A,No;C;B,Some not;A;C,18,18,0.12949640287769784,0.07626095850379896,0.12755387956613576,0.18401538461538458,Some not,mReasoner-Indiv,0.16780303030303031,0.23166492181041468,0.3016338259441707
Some;B;A,No;C;B,Some not;A;C,18,18,0.12949640287769784,0.07626095850379896,0.12755387956613576,0.18401538461538458,Some not,PHM-Indiv,0,0,0
Some;B;A,No;C;B,Some not;A;C,18,18,0.12949640287769784,0.07626095850379896,0.12755387956613576,0.18401538461538458,Some not,mReasoner-Group,1,1,1
Some;B;A,No;C;B,Some not;A;C,18,18,0.12949640287769784,0.07626095850379896,0.12755387956613576,0.18401538461538458,Some not,PHM-Group,0,0,0
Some;B;A,No;C;B,Some not;C;A,16,16,0.11510791366906475,0.06521297278190173,0.1138898979198539,0.16911764705882354,Some not,mReasoner-Indiv,0,0,0
Some;B;A,No;C;B,Some not;C;A,16,16,0.11510791366906475,0.06521297278190173,0.1138898979198539,0.16911764705882354,Some not,PHM-Indiv,0.008324724517906336,0.03622490176579524,0.07087312224269839
Some;B;A,No;C;B,Some not;C;A,16,16,0.11510791366906475,0.06521297278190173,0.1138898979198539,0.16911764705882354,Some not,mReasoner-Group,0,0,0
Some;B;A,No;C;B,Some not;C;A,16,16,0.11510791366906475,0.06521297278190173,0.1138898979198539,0.16911764705882354,Some not,PHM-Group,0,0,0
Some;B;A,No;C;B,Some;A;C,5,5,0.03597122302158273,0.0076234674994216985,0.03667140181251809,0.07101063829787232,Some,mReasoner-Indiv,0,0,0
Some;B;A,No;C;B,Some;A;C,5,5,0.03597122302158273,0.0076234674994216985,0.03667140181251809,0.07101063829787232,Some,PHM-Indiv,0,0,0
Some;B;A,No;C;B,Some;A;C,5,5,0.03597122302158273,0.0076234674994216985,0.03667140181251809,0.07101063829787232,Some,mReasoner-Group,0,0,0
Some;B;A,No;C;B,Some;A;C,5,5,0.03597122302158273,0.0076234674994216985,0.03667140181251809,0.07101063829787232,Some,PHM-Group,0,0,0
Some;B;A,No;C;B,Some;C;A,12,12,0.08633093525179857,0.04579285218598196,0.08694313367351394,0.13606215213358072,Some,mReasoner-Indiv,0,0,0
Some;B;A,No;C;B,Some;C;A,12,12,0.08633093525179857,0.04579285218598196,0.08694313367351394,0.13606215213358072,Some,PHM-Indiv,0,0,0
Some;B;A,No;C;B,Some;C;A,12,12,0.08633093525179857,0.04579285218598196,0.08694313367351394,0.13606215213358072,Some,mReasoner-Group,0,0,0
Some;B;A,No;C;B,Some;C;A,12,12,0.08633093525179857,0.04579285218598196,0.08694313367351394,0.13606215213358072,Some,PHM-Group,0,0,0
Some;B;A,Some not;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.016401900211544817,0.03801613462873006,All,mReasoner-Indiv,0,0,0
Some;B;A,Some not;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.016401900211544817,0.03801613462873006,All,PHM-Indiv,0,0,0
Some;B;A,Some not;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.016401900211544817,0.03801613462873006,All,mReasoner-Group,0,0,0
Some;B;A,Some not;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.016401900211544817,0.03801613462873006,All,PHM-Group,0,0,0
Some;B;A,Some not;B;C,NVC;,55,55,0.39568345323741005,0.3161104218362283,0.39459016940459424,0.47458236800390197,NVC,mReasoner-Indiv,0.35,0.43152894142209025,0.5165794470430232
Some;B;A,Some not;B;C,NVC;,55,55,0.39568345323741005,0.3161104218362283,0.39459016940459424,0.47458236800390197,NVC,PHM-Indiv,0.40456498660330625,0.4848494717454548,0.5664727272727272
Some;B;A,Some not;B;C,NVC;,55,55,0.39568345323741005,0.3161104218362283,0.39459016940459424,0.47458236800390197,NVC,mReasoner-Group,0,0,0
Some;B;A,Some not;B;C,NVC;,55,55,0.39568345323741005,0.3161104218362283,0.39459016940459424,0.47458236800390197,NVC,PHM-Group,1,1,1
Some;B;A,Some not;B;C,Some not;A;C,47,47,0.3381294964028777,0.2592403628117914,0.3371465726155937,0.41131109481915934,Some not,mReasoner-Indiv,0.48342055295697683,0.5684710585779097,0.65
Some;B;A,Some not;B;C,Some not;A;C,47,47,0.3381294964028777,0.2592403628117914,0.3371465726155937,0.41131109481915934,Some not,PHM-Indiv,0.4,0.4799872287352385,0.5629866332497911
Some;B;A,Some not;B;C,Some not;A;C,47,47,0.3381294964028777,0.2592403628117914,0.3371465726155937,0.41131109481915934,Some not,mReasoner-Group,1,1,1
Some;B;A,Some not;B;C,Some not;A;C,47,47,0.3381294964028777,0.2592403628117914,0.3371465726155937,0.41131109481915934,Some not,PHM-Group,0,0,0
Some;B;A,Some not;B;C,Some not;C;A,13,13,0.09352517985611511,0.04877065302911094,0.09412738143877566,0.14600243309002428,Some not,mReasoner-Indiv,0,0,0
Some;B;A,Some not;B;C,Some not;C;A,13,13,0.09352517985611511,0.04877065302911094,0.09412738143877566,0.14600243309002428,Some not,PHM-Indiv,0,0,0
Some;B;A,Some not;B;C,Some not;C;A,13,13,0.09352517985611511,0.04877065302911094,0.09412738143877566,0.14600243309002428,Some not,mReasoner-Group,0,0,0
Some;B;A,Some not;B;C,Some not;C;A,13,13,0.09352517985611511,0.04877065302911094,0.09412738143877566,0.14600243309002428,Some not,PHM-Group,0,0,0
Some;B;A,Some not;B;C,Some;A;C,12,12,0.08633093525179857,0.04457427875608842,0.08710572245244709,0.13710072738772927,Some,mReasoner-Indiv,0,0,0
Some;B;A,Some not;B;C,Some;A;C,12,12,0.08633093525179857,0.04457427875608842,0.08710572245244709,0.13710072738772927,Some,PHM-Indiv,0.007614792967846402,0.03559038412885291,0.06733761071996364
Some;B;A,Some not;B;C,Some;A;C,12,12,0.08633093525179857,0.04457427875608842,0.08710572245244709,0.13710072738772927,Some,mReasoner-Group,0,0,0
Some;B;A,Some not;B;C,Some;A;C,12,12,0.08633093525179857,0.04457427875608842,0.08710572245244709,0.13710072738772927,Some,PHM-Group,0,0,0
Some;B;A,Some not;B;C,Some;C;A,10,10,0.07194244604316546,0.02962418300653595,0.07289171610623764,0.11805692257217848,Some,mReasoner-Indiv,0,0,0
Some;B;A,Some not;B;C,Some;C;A,10,10,0.07194244604316546,0.02962418300653595,0.07289171610623764,0.11805692257217848,Some,PHM-Indiv,0,0,0
Some;B;A,Some not;B;C,Some;C;A,10,10,0.07194244604316546,0.02962418300653595,0.07289171610623764,0.11805692257217848,Some,mReasoner-Group,0,0,0
Some;B;A,Some not;B;C,Some;C;A,10,10,0.07194244604316546,0.02962418300653595,0.07289171610623764,0.11805692257217848,Some,PHM-Group,0,0,0
Some;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.0064516129032258064,0.01667571582241271,0.03875968992248062,All,mReasoner-Indiv,0,0,0
Some;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.0064516129032258064,0.01667571582241271,0.03875968992248062,All,PHM-Indiv,0,0,0
Some;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.0064516129032258064,0.01667571582241271,0.03875968992248062,All,mReasoner-Group,0,0,0
Some;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.0064516129032258064,0.01667571582241271,0.03875968992248062,All,PHM-Group,0,0,0
Some;B;A,Some not;C;B,No;A;C,4,4,0.02877697841726619,0.007278112768433301,0.028868063376519038,0.05923001949317738,No,mReasoner-Indiv,0,0,0
Some;B;A,Some not;C;B,No;A;C,4,4,0.02877697841726619,0.007278112768433301,0.028868063376519038,0.05923001949317738,No,PHM-Indiv,0,0,0
Some;B;A,Some not;C;B,No;A;C,4,4,0.02877697841726619,0.007278112768433301,0.028868063376519038,0.05923001949317738,No,mReasoner-Group,0,0,0
Some;B;A,Some not;C;B,No;A;C,4,4,0.02877697841726619,0.007278112768433301,0.028868063376519038,0.05923001949317738,No,PHM-Group,0,0,0
Some;B;A,Some not;C;B,NVC;,50,50,0.3597122302158273,0.28285940545808963,0.35901369122280175,0.44080577287814127,NVC,mReasoner-Indiv,0.36839856050382364,0.45332804601189014,0.5344277405618736
Some;B;A,Some not;C;B,NVC;,50,50,0.3597122302158273,0.28285940545808963,0.35901369122280175,0.44080577287814127,NVC,PHM-Indiv,0.4,0.48260290146381263,0.5642857142857143
Some;B;A,Some not;C;B,NVC;,50,50,0.3597122302158273,0.28285940545808963,0.35901369122280175,0.44080577287814127,NVC,mReasoner-Group,1,1,1
Some;B;A,Some not;C;B,NVC;,50,50,0.3597122302158273,0.28285940545808963,0.35901369122280175,0.44080577287814127,NVC,PHM-Group,1,1,1
Some;B;A,Some not;C;B,Some not;A;C,21,21,0.1510791366906475,0.0928466386554622,0.15065857772260716,0.21601958041958041,Some not,mReasoner-Indiv,0,0,0
Some;B;A,Some not;C;B,Some not;A;C,21,21,0.1510791366906475,0.0928466386554622,0.15065857772260716,0.21601958041958041,Some not,PHM-Indiv,0,0,0
Some;B;A,Some not;C;B,Some not;A;C,21,21,0.1510791366906475,0.0928466386554622,0.15065857772260716,0.21601958041958041,Some not,mReasoner-Group,0,0,0
Some;B;A,Some not;C;B,Some not;A;C,21,21,0.1510791366906475,0.0928466386554622,0.15065857772260716,0.21601958041958041,Some not,PHM-Group,0,0,0
Some;B;A,Some not;C;B,Some not;C;A,35,35,0.2517985611510791,0.1751735490786586,0.2525395449574605,0.32693965517241375,Some not,mReasoner-Indiv,0.46557225943812636,0.5466719539881099,0.6316014394961763
Some;B;A,Some not;C;B,Some not;C;A,35,35,0.2517985611510791,0.1751735490786586,0.2525395449574605,0.32693965517241375,Some not,PHM-Indiv,0.4,0.48129541328624736,0.5616550273077268
Some;B;A,Some not;C;B,Some not;C;A,35,35,0.2517985611510791,0.1751735490786586,0.2525395449574605,0.32693965517241375,Some not,mReasoner-Group,0,0,0
Some;B;A,Some not;C;B,Some not;C;A,35,35,0.2517985611510791,0.1751735490786586,0.2525395449574605,0.32693965517241375,Some not,PHM-Group,0,0,0
Some;B;A,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05987577084636697,0.10838328716194329,0.16535282898919257,Some,mReasoner-Indiv,0,0,0
Some;B;A,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05987577084636697,0.10838328716194329,0.16535282898919257,Some,PHM-Indiv,0,0,0
